date,crop,market_id,market_name,min_price,max_price,modal_price,arrival_quantity
2024-02-14,Chilly,mkt_dindigul,Dindigul Vegetable Market,9044.9,10617.92,9831.41,251.1
2024-02-15,Chilly,mkt_dindigul,Dindigul Vegetable Market,8503.04,9981.82,9242.43,219.2
2024-02-16,Chilly,mkt_dindigul,Dindigul Vegetable Market,9511.31,11165.45,10338.38,99.4
2024-02-17,Chilly,mkt_dindigul,Dindigul Vegetable Market,9585.2,11252.2,10418.7,150.4
2024-02-18,Chilly,mkt_dindigul,Dindigul Vegetable Market,9743.88,11438.46,10591.17,299.5
2024-02-19,Chilly,mkt_dindigul,Dindigul Vegetable Market,9449.0,11092.3,10270.65,163.6
2024-02-20,Chilly,mkt_dindigul,Dindigul Vegetable Market,9863.7,11579.12,10721.41,203.5
2024-02-21,Chilly,mkt_dindigul,Dindigul Vegetable Market,9855.75,11569.79,10712.77,254.5
2024-02-22,Chilly,mkt_dindigul,Dindigul Vegetable Market,9413.81,11050.99,10232.4,70.0
2024-02-23,Chilly,mkt_dindigul,Dindigul Vegetable Market,9646.98,11324.72,10485.85,253.9
2024-02-24,Chilly,mkt_dindigul,Dindigul Vegetable Market,10044.17,11790.99,10917.58,209.1
2024-02-25,Chilly,mkt_dindigul,Dindigul Vegetable Market,9124.98,10711.94,9918.46,386.7
2024-02-26,Chilly,mkt_dindigul,Dindigul Vegetable Market,9534.76,11192.98,10363.87,113.6
2024-02-27,Chilly,mkt_dindigul,Dindigul Vegetable Market,9360.64,10988.58,10174.61,397.7
2024-02-28,Chilly,mkt_dindigul,Dindigul Vegetable Market,9731.36,11423.76,10577.56,244.5
2024-02-29,Chilly,mkt_dindigul,Dindigul Vegetable Market,9823.34,11531.74,10677.54,331.7
2024-03-01,Chilly,mkt_dindigul,Dindigul Vegetable Market,10241.93,12023.13,11132.53,237.0
2024-03-02,Chilly,mkt_dindigul,Dindigul Vegetable Market,9062.29,10638.35,9850.32,50.8
2024-03-03,Chilly,mkt_dindigul,Dindigul Vegetable Market,8903.13,10451.49,9677.31,179.7
2024-03-04,Chilly,mkt_dindigul,Dindigul Vegetable Market,9815.72,11522.8,10669.26,371.8
2024-03-05,Chilly,mkt_dindigul,Dindigul Vegetable Market,9904.22,11626.7,10765.46,120.1
2024-03-06,Chilly,mkt_dindigul,Dindigul Vegetable Market,9577.28,11242.9,10410.09,287.0
2024-03-07,Chilly,mkt_dindigul,Dindigul Vegetable Market,9791.85,11494.79,10643.32,324.4
2024-03-08,Chilly,mkt_dindigul,Dindigul Vegetable Market,9675.62,11358.34,10516.98,136.6
2024-03-09,Chilly,mkt_dindigul,Dindigul Vegetable Market,9891.57,11611.85,10751.71,279.5
2024-03-10,Chilly,mkt_dindigul,Dindigul Vegetable Market,9506.14,11159.38,10332.76,192.2
2024-03-11,Chilly,mkt_dindigul,Dindigul Vegetable Market,10193.65,11966.45,11080.05,172.9
2024-03-12,Chilly,mkt_dindigul,Dindigul Vegetable Market,9360.86,10988.84,10174.85,290.7
2024-03-13,Chilly,mkt_dindigul,Dindigul Vegetable Market,10207.27,11982.45,11094.86,135.0
2024-03-14,Chilly,mkt_dindigul,Dindigul Vegetable Market,9713.62,11402.94,10558.28,355.2
2024-03-15,Chilly,mkt_dindigul,Dindigul Vegetable Market,10561.06,12397.76,11479.41,240.7
2024-03-16,Chilly,mkt_dindigul,Dindigul Vegetable Market,10047.59,11794.99,10921.29,322.2
2024-03-17,Chilly,mkt_dindigul,Dindigul Vegetable Market,9693.86,11379.74,10536.8,79.5
2024-03-18,Chilly,mkt_dindigul,Dindigul Vegetable Market,9695.01,11381.09,10538.05,226.7
2024-03-19,Chilly,mkt_dindigul,Dindigul Vegetable Market,10233.7,12013.48,11123.59,261.0
2024-03-20,Chilly,mkt_dindigul,Dindigul Vegetable Market,10170.98,11939.84,11055.41,230.6
2024-03-21,Chilly,mkt_dindigul,Dindigul Vegetable Market,10101.28,11858.02,10979.65,195.5
2024-03-22,Chilly,mkt_dindigul,Dindigul Vegetable Market,10070.91,11822.37,10946.64,242.5
2024-03-23,Chilly,mkt_dindigul,Dindigul Vegetable Market,9405.43,11041.15,10223.29,151.9
2024-03-24,Chilly,mkt_dindigul,Dindigul Vegetable Market,10554.95,12390.59,11472.77,269.5
2024-03-25,Chilly,mkt_dindigul,Dindigul Vegetable Market,9759.83,11457.19,10608.51,218.6
2024-03-26,Chilly,mkt_dindigul,Dindigul Vegetable Market,10263.89,12048.91,11156.4,269.7
2024-03-27,Chilly,mkt_dindigul,Dindigul Vegetable Market,9429.59,11069.51,10249.55,210.4
2024-03-28,Chilly,mkt_dindigul,Dindigul Vegetable Market,9649.89,11328.13,10489.01,168.8
2024-03-29,Chilly,mkt_dindigul,Dindigul Vegetable Market,9702.77,11390.21,10546.49,368.1
2024-03-30,Chilly,mkt_dindigul,Dindigul Vegetable Market,10091.16,11846.14,10968.65,344.9
2024-03-31,Chilly,mkt_dindigul,Dindigul Vegetable Market,10030.15,11774.53,10902.34,210.6
2024-04-01,Chilly,mkt_dindigul,Dindigul Vegetable Market,9410.42,11047.02,10228.72,302.3
2024-04-02,Chilly,mkt_dindigul,Dindigul Vegetable Market,9962.78,11695.44,10829.11,197.7
2024-04-03,Chilly,mkt_dindigul,Dindigul Vegetable Market,9846.51,11558.95,10702.73,53.1
2024-04-04,Chilly,mkt_dindigul,Dindigul Vegetable Market,10677.34,12534.26,11605.8,338.6
2024-04-05,Chilly,mkt_dindigul,Dindigul Vegetable Market,9746.37,11441.39,10593.88,156.6
2024-04-06,Chilly,mkt_dindigul,Dindigul Vegetable Market,9955.26,11686.62,10820.94,302.8
2024-04-07,Chilly,mkt_dindigul,Dindigul Vegetable Market,10508.2,12335.72,11421.96,349.3
2024-04-08,Chilly,mkt_dindigul,Dindigul Vegetable Market,9917.97,11642.83,10780.4,318.7
2024-04-09,Chilly,mkt_dindigul,Dindigul Vegetable Market,9874.73,11592.07,10733.4,161.6
2024-04-10,Chilly,mkt_dindigul,Dindigul Vegetable Market,9580.99,11247.25,10414.12,228.0
2024-04-11,Chilly,mkt_dindigul,Dindigul Vegetable Market,9379.27,11010.45,10194.86,262.9
2024-04-12,Chilly,mkt_dindigul,Dindigul Vegetable Market,9838.87,11549.97,10694.42,263.6
2024-04-13,Chilly,mkt_dindigul,Dindigul Vegetable Market,10277.52,12064.92,11171.22,90.8
2024-04-14,Chilly,mkt_dindigul,Dindigul Vegetable Market,9276.84,10890.2,10083.52,271.9
2024-04-15,Chilly,mkt_dindigul,Dindigul Vegetable Market,9853.83,11567.53,10710.68,317.6
2024-04-16,Chilly,mkt_dindigul,Dindigul Vegetable Market,10252.03,12034.99,11143.51,272.5
2024-04-17,Chilly,mkt_dindigul,Dindigul Vegetable Market,9312.93,10932.57,10122.75,264.5
2024-04-18,Chilly,mkt_dindigul,Dindigul Vegetable Market,9459.6,11104.74,10282.17,264.1
2024-04-19,Chilly,mkt_dindigul,Dindigul Vegetable Market,9850.26,11563.34,10706.8,272.8
2024-04-20,Chilly,mkt_dindigul,Dindigul Vegetable Market,9840.58,11551.98,10696.28,330.3
2024-04-21,Chilly,mkt_dindigul,Dindigul Vegetable Market,10081.29,11834.55,10957.92,354.7
2024-04-22,Chilly,mkt_dindigul,Dindigul Vegetable Market,9471.17,11118.33,10294.75,91.2
2024-04-23,Chilly,mkt_dindigul,Dindigul Vegetable Market,10278.86,12066.48,11172.67,179.7
2024-04-24,Chilly,mkt_dindigul,Dindigul Vegetable Market,9740.36,11434.34,10587.35,144.3
2024-04-25,Chilly,mkt_dindigul,Dindigul Vegetable Market,9575.84,11241.2,10408.52,297.2
2024-04-26,Chilly,mkt_dindigul,Dindigul Vegetable Market,10380.6,12185.92,11283.26,94.2
2024-04-27,Chilly,mkt_dindigul,Dindigul Vegetable Market,8965.28,10524.46,9744.87,399.1
2024-04-28,Chilly,mkt_dindigul,Dindigul Vegetable Market,10148.69,11913.67,11031.18,257.0
2024-04-29,Chilly,mkt_dindigul,Dindigul Vegetable Market,9462.7,11108.38,10285.54,397.2
2024-04-30,Chilly,mkt_dindigul,Dindigul Vegetable Market,9914.35,11638.59,10776.47,68.0
2024-05-01,Chilly,mkt_dindigul,Dindigul Vegetable Market,9903.34,11625.66,10764.5,390.6
2024-05-02,Chilly,mkt_dindigul,Dindigul Vegetable Market,9986.65,11723.45,10855.05,73.3
2024-05-03,Chilly,mkt_dindigul,Dindigul Vegetable Market,9857.99,11572.43,10715.21,273.7
2024-05-04,Chilly,mkt_dindigul,Dindigul Vegetable Market,10461.14,12280.46,11370.8,229.5
2024-05-05,Chilly,mkt_dindigul,Dindigul Vegetable Market,9952.56,11683.44,10818.0,255.6
2024-05-06,Chilly,mkt_dindigul,Dindigul Vegetable Market,9799.19,11503.39,10651.29,363.7
2024-05-07,Chilly,mkt_dindigul,Dindigul Vegetable Market,9853.95,11567.69,10710.82,280.7
2024-05-08,Chilly,mkt_dindigul,Dindigul Vegetable Market,9801.39,11505.99,10653.69,231.5
2024-05-09,Chilly,mkt_dindigul,Dindigul Vegetable Market,10531.33,12362.87,11447.1,281.6
2024-05-10,Chilly,mkt_dindigul,Dindigul Vegetable Market,9766.41,11464.91,10615.66,284.4
2024-05-11,Chilly,mkt_dindigul,Dindigul Vegetable Market,10047.22,11794.56,10920.89,319.3
2024-05-12,Chilly,mkt_dindigul,Dindigul Vegetable Market,9821.86,11530.02,10675.94,334.5
2024-05-13,Chilly,mkt_dindigul,Dindigul Vegetable Market,9322.0,10943.22,10132.61,273.9
2024-05-14,Chilly,mkt_dindigul,Dindigul Vegetable Market,9558.11,11220.39,10389.25,123.6
2024-05-15,Chilly,mkt_dindigul,Dindigul Vegetable Market,9733.16,11425.88,10579.52,318.1
2024-05-16,Chilly,mkt_dindigul,Dindigul Vegetable Market,9820.08,11527.92,10674.0,150.2
2024-05-17,Chilly,mkt_dindigul,Dindigul Vegetable Market,9717.11,11407.05,10562.08,144.0
2024-05-18,Chilly,mkt_dindigul,Dindigul Vegetable Market,10371.93,12175.75,11273.84,334.3
2024-05-19,Chilly,mkt_dindigul,Dindigul Vegetable Market,8992.02,10555.84,9773.93,156.8
2024-05-20,Chilly,mkt_dindigul,Dindigul Vegetable Market,9571.87,11236.55,10404.21,129.5
2024-05-21,Chilly,mkt_dindigul,Dindigul Vegetable Market,9106.48,10690.22,9898.35,179.9
2024-05-22,Chilly,mkt_dindigul,Dindigul Vegetable Market,9235.84,10842.08,10038.96,292.9
2024-05-23,Chilly,mkt_dindigul,Dindigul Vegetable Market,9278.22,10891.82,10085.02,211.6
2024-05-24,Chilly,mkt_dindigul,Dindigul Vegetable Market,8882.13,10426.85,9654.49,143.2
2024-05-25,Chilly,mkt_dindigul,Dindigul Vegetable Market,9481.72,11130.72,10306.22,193.2
2024-05-26,Chilly,mkt_dindigul,Dindigul Vegetable Market,8954.02,10511.24,9732.63,199.2
2024-05-27,Chilly,mkt_dindigul,Dindigul Vegetable Market,9422.4,11061.08,10241.74,185.9
2024-05-28,Chilly,mkt_dindigul,Dindigul Vegetable Market,9699.34,11386.18,10542.76,138.8
2024-05-29,Chilly,mkt_dindigul,Dindigul Vegetable Market,9735.21,11428.29,10581.75,387.8
2024-05-30,Chilly,mkt_dindigul,Dindigul Vegetable Market,9233.06,10838.82,10035.94,182.0
2024-05-31,Chilly,mkt_dindigul,Dindigul Vegetable Market,9129.03,10716.69,9922.86,121.5
2024-06-01,Chilly,mkt_dindigul,Dindigul Vegetable Market,8986.23,10549.05,9767.64,248.0
2024-06-02,Chilly,mkt_dindigul,Dindigul Vegetable Market,8658.65,10164.51,9411.58,318.8
2024-06-03,Chilly,mkt_dindigul,Dindigul Vegetable Market,8980.46,10542.28,9761.37,282.4
2024-06-04,Chilly,mkt_dindigul,Dindigul Vegetable Market,9041.47,10613.89,9827.68,53.2
2024-06-05,Chilly,mkt_dindigul,Dindigul Vegetable Market,9502.24,11154.8,10328.52,102.8
2024-06-06,Chilly,mkt_dindigul,Dindigul Vegetable Market,9684.08,11368.26,10526.17,70.1
2024-06-07,Chilly,mkt_dindigul,Dindigul Vegetable Market,9170.64,10765.54,9968.09,341.2
2024-06-08,Chilly,mkt_dindigul,Dindigul Vegetable Market,9369.18,10998.6,10183.89,175.6
2024-06-09,Chilly,mkt_dindigul,Dindigul Vegetable Market,9796.85,11500.65,10648.75,80.9
2024-06-10,Chilly,mkt_dindigul,Dindigul Vegetable Market,9678.0,11361.14,10519.57,82.7
2024-06-11,Chilly,mkt_dindigul,Dindigul Vegetable Market,8733.74,10252.66,9493.2,349.8
2024-06-12,Chilly,mkt_dindigul,Dindigul Vegetable Market,9110.59,10695.05,9902.82,116.2
2024-06-13,Chilly,mkt_dindigul,Dindigul Vegetable Market,8806.35,10337.89,9572.12,82.1
2024-06-14,Chilly,mkt_dindigul,Dindigul Vegetable Market,9503.96,11156.82,10330.39,92.4
2024-06-15,Chilly,mkt_dindigul,Dindigul Vegetable Market,8565.11,10054.69,9309.9,216.5
2024-06-16,Chilly,mkt_dindigul,Dindigul Vegetable Market,8443.79,9912.27,9178.03,380.2
2024-06-17,Chilly,mkt_dindigul,Dindigul Vegetable Market,8269.25,9707.37,8988.31,172.2
2024-06-18,Chilly,mkt_dindigul,Dindigul Vegetable Market,8933.79,10487.49,9710.64,344.9
2024-06-19,Chilly,mkt_dindigul,Dindigul Vegetable Market,8989.32,10552.68,9771.0,172.1
2024-06-20,Chilly,mkt_dindigul,Dindigul Vegetable Market,9142.79,10732.85,9937.82,74.9
2024-06-21,Chilly,mkt_dindigul,Dindigul Vegetable Market,8907.01,10456.05,9681.53,291.2
2024-06-22,Chilly,mkt_dindigul,Dindigul Vegetable Market,9528.76,11185.94,10357.35,125.4
2024-06-23,Chilly,mkt_dindigul,Dindigul Vegetable Market,9104.13,10687.45,9895.79,74.7
2024-06-24,Chilly,mkt_dindigul,Dindigul Vegetable Market,8761.01,10284.67,9522.84,124.8
2024-06-25,Chilly,mkt_dindigul,Dindigul Vegetable Market,8714.73,10230.33,9472.53,94.2
2024-06-26,Chilly,mkt_dindigul,Dindigul Vegetable Market,8839.68,10377.02,9608.35,382.3
2024-06-27,Chilly,mkt_dindigul,Dindigul Vegetable Market,8135.39,9550.25,8842.82,372.8
2024-06-28,Chilly,mkt_dindigul,Dindigul Vegetable Market,8622.71,10122.31,9372.51,398.5
2024-06-29,Chilly,mkt_dindigul,Dindigul Vegetable Market,8641.96,10144.9,9393.43,216.7
2024-06-30,Chilly,mkt_dindigul,Dindigul Vegetable Market,8676.56,10185.52,9431.04,360.2
2024-07-01,Chilly,mkt_dindigul,Dindigul Vegetable Market,8783.56,10311.14,9547.35,206.5
2024-07-02,Chilly,mkt_dindigul,Dindigul Vegetable Market,8848.36,10387.2,9617.78,127.0
2024-07-03,Chilly,mkt_dindigul,Dindigul Vegetable Market,9372.06,11001.98,10187.02,317.3
2024-07-04,Chilly,mkt_dindigul,Dindigul Vegetable Market,8523.73,10006.11,9264.92,354.5
2024-07-05,Chilly,mkt_dindigul,Dindigul Vegetable Market,8381.95,9839.67,9110.81,225.9
2024-07-06,Chilly,mkt_dindigul,Dindigul Vegetable Market,8423.07,9887.95,9155.51,107.9
2024-07-07,Chilly,mkt_dindigul,Dindigul Vegetable Market,8318.15,9764.79,9041.47,299.2
2024-07-08,Chilly,mkt_dindigul,Dindigul Vegetable Market,8192.94,9617.8,8905.37,205.7
2024-07-09,Chilly,mkt_dindigul,Dindigul Vegetable Market,8597.43,10092.63,9345.03,153.5
2024-07-10,Chilly,mkt_dindigul,Dindigul Vegetable Market,8735.43,10254.63,9495.03,364.5
2024-07-11,Chilly,mkt_dindigul,Dindigul Vegetable Market,7806.69,9164.37,8485.53,364.1
2024-07-12,Chilly,mkt_dindigul,Dindigul Vegetable Market,7811.09,9169.53,8490.31,231.3
2024-07-13,Chilly,mkt_dindigul,Dindigul Vegetable Market,7900.63,9274.65,8587.64,215.9
2024-07-14,Chilly,mkt_dindigul,Dindigul Vegetable Market,8400.19,9861.09,9130.64,254.7
2024-07-15,Chilly,mkt_dindigul,Dindigul Vegetable Market,8114.88,9526.16,8820.52,207.6
2024-07-16,Chilly,mkt_dindigul,Dindigul Vegetable Market,8535.12,10019.48,9277.3,260.3
2024-07-17,Chilly,mkt_dindigul,Dindigul Vegetable Market,8253.39,9688.77,8971.08,335.7
2024-07-18,Chilly,mkt_dindigul,Dindigul Vegetable Market,8108.74,9518.96,8813.85,117.9
2024-07-19,Chilly,mkt_dindigul,Dindigul Vegetable Market,8053.7,9454.34,8754.02,162.7
2024-07-20,Chilly,mkt_dindigul,Dindigul Vegetable Market,8599.11,10094.61,9346.86,176.3
2024-07-21,Chilly,mkt_dindigul,Dindigul Vegetable Market,8042.14,9440.78,8741.46,304.5
2024-07-22,Chilly,mkt_dindigul,Dindigul Vegetable Market,7995.4,9385.9,8690.65,153.3
2024-07-23,Chilly,mkt_dindigul,Dindigul Vegetable Market,8023.33,9418.69,8721.01,115.1
2024-07-24,Chilly,mkt_dindigul,Dindigul Vegetable Market,8330.38,9779.14,9054.76,108.6
2024-07-25,Chilly,mkt_dindigul,Dindigul Vegetable Market,8521.6,10003.62,9262.61,254.2
2024-07-26,Chilly,mkt_dindigul,Dindigul Vegetable Market,7916.16,9292.88,8604.52,258.4
2024-07-27,Chilly,mkt_dindigul,Dindigul Vegetable Market,7903.52,9278.04,8590.78,282.6
2024-07-28,Chilly,mkt_dindigul,Dindigul Vegetable Market,8463.07,9934.91,9198.99,343.0
2024-07-29,Chilly,mkt_dindigul,Dindigul Vegetable Market,7823.22,9183.78,8503.5,370.7
2024-07-30,Chilly,mkt_dindigul,Dindigul Vegetable Market,7623.05,8948.79,8285.92,312.0
2024-07-31,Chilly,mkt_dindigul,Dindigul Vegetable Market,8196.8,9622.34,8909.57,87.7
2024-08-01,Chilly,mkt_dindigul,Dindigul Vegetable Market,8125.94,9539.14,8832.54,368.8
2024-08-02,Chilly,mkt_dindigul,Dindigul Vegetable Market,7849.22,9214.3,8531.76,73.4
2024-08-03,Chilly,mkt_dindigul,Dindigul Vegetable Market,8276.26,9715.62,8995.94,378.5
2024-08-04,Chilly,mkt_dindigul,Dindigul Vegetable Market,7474.6,8774.52,8124.56,249.8
2024-08-05,Chilly,mkt_dindigul,Dindigul Vegetable Market,8459.45,9930.65,9195.05,281.8
2024-08-06,Chilly,mkt_dindigul,Dindigul Vegetable Market,7944.83,9326.55,8635.69,285.0
2024-08-07,Chilly,mkt_dindigul,Dindigul Vegetable Market,8621.49,10120.87,9371.18,244.0
2024-08-08,Chilly,mkt_dindigul,Dindigul Vegetable Market,7968.89,9354.79,8661.84,273.2
2024-08-09,Chilly,mkt_dindigul,Dindigul Vegetable Market,7368.06,8649.46,8008.76,292.8
2024-08-10,Chilly,mkt_dindigul,Dindigul Vegetable Market,7841.76,9205.54,8523.65,184.4
2024-08-11,Chilly,mkt_dindigul,Dindigul Vegetable Market,7868.69,9237.15,8552.92,302.4
2024-08-12,Chilly,mkt_dindigul,Dindigul Vegetable Market,7387.79,8672.63,8030.21,276.7
2024-08-13,Chilly,mkt_dindigul,Dindigul Vegetable Market,7657.68,8989.46,8323.57,102.1
2024-08-14,Chilly,mkt_dindigul,Dindigul Vegetable Market,7628.31,8954.97,8291.64,75.4
2024-08-15,Chilly,mkt_dindigul,Dindigul Vegetable Market,7813.99,9172.95,8493.47,110.5
2024-08-16,Chilly,mkt_dindigul,Dindigul Vegetable Market,7175.7,8423.64,7799.67,389.8
2024-08-17,Chilly,mkt_dindigul,Dindigul Vegetable Market,7939.99,9320.85,8630.42,288.5
2024-08-18,Chilly,mkt_dindigul,Dindigul Vegetable Market,8227.21,9658.03,8942.62,202.6
2024-08-19,Chilly,mkt_dindigul,Dindigul Vegetable Market,7997.31,9388.15,8692.73,302.7
2024-08-20,Chilly,mkt_dindigul,Dindigul Vegetable Market,7653.26,8984.26,8318.76,255.9
2024-08-21,Chilly,mkt_dindigul,Dindigul Vegetable Market,7706.32,9046.56,8376.44,189.5
2024-08-22,Chilly,mkt_dindigul,Dindigul Vegetable Market,7769.22,9120.38,8444.8,66.6
2024-08-23,Chilly,mkt_dindigul,Dindigul Vegetable Market,7849.69,9214.85,8532.27,65.6
2024-08-24,Chilly,mkt_dindigul,Dindigul Vegetable Market,7567.51,8883.59,8225.55,114.6
2024-08-25,Chilly,mkt_dindigul,Dindigul Vegetable Market,7456.42,8753.18,8104.8,115.1
2024-08-26,Chilly,mkt_dindigul,Dindigul Vegetable Market,7946.9,9328.96,8637.93,335.5
2024-08-27,Chilly,mkt_dindigul,Dindigul Vegetable Market,8116.71,9528.31,8822.51,152.8
2024-08-28,Chilly,mkt_dindigul,Dindigul Vegetable Market,8213.28,9641.68,8927.48,286.3
2024-08-29,Chilly,mkt_dindigul,Dindigul Vegetable Market,7684.57,9021.01,8352.79,264.3
2024-08-30,Chilly,mkt_dindigul,Dindigul Vegetable Market,7727.98,9071.98,8399.98,172.7
2024-08-31,Chilly,mkt_dindigul,Dindigul Vegetable Market,7602.38,8924.54,8263.46,361.4
2024-09-01,Chilly,mkt_dindigul,Dindigul Vegetable Market,7866.79,9234.93,8550.86,139.0
2024-09-02,Chilly,mkt_dindigul,Dindigul Vegetable Market,7678.46,9013.84,8346.15,180.9
2024-09-03,Chilly,mkt_dindigul,Dindigul Vegetable Market,7565.23,8880.93,8223.08,382.9
2024-09-04,Chilly,mkt_dindigul,Dindigul Vegetable Market,7144.17,8386.63,7765.4,332.3
2024-09-05,Chilly,mkt_dindigul,Dindigul Vegetable Market,6878.15,8074.35,7476.25,141.3
2024-09-06,Chilly,mkt_dindigul,Dindigul Vegetable Market,7170.1,8417.08,7793.59,257.8
2024-09-07,Chilly,mkt_dindigul,Dindigul Vegetable Market,7789.54,9144.24,8466.89,321.6
2024-09-08,Chilly,mkt_dindigul,Dindigul Vegetable Market,7414.76,8704.28,8059.52,300.7
2024-09-09,Chilly,mkt_dindigul,Dindigul Vegetable Market,7762.14,9112.08,8437.11,399.4
2024-09-10,Chilly,mkt_dindigul,Dindigul Vegetable Market,7793.83,9149.27,8471.55,77.7
2024-09-11,Chilly,mkt_dindigul,Dindigul Vegetable Market,7375.0,8657.6,8016.3,240.4
2024-09-12,Chilly,mkt_dindigul,Dindigul Vegetable Market,7520.42,8828.32,8174.37,89.9
2024-09-13,Chilly,mkt_dindigul,Dindigul Vegetable Market,6814.74,7999.92,7407.33,178.7
2024-09-14,Chilly,mkt_dindigul,Dindigul Vegetable Market,7396.83,8683.23,8040.03,204.6
2024-09-15,Chilly,mkt_dindigul,Dindigul Vegetable Market,7181.45,8430.39,7805.92,165.4
2024-09-16,Chilly,mkt_dindigul,Dindigul Vegetable Market,7271.12,8535.66,7903.39,119.8
2024-09-17,Chilly,mkt_dindigul,Dindigul Vegetable Market,7722.91,9066.03,8394.47,145.4
2024-09-18,Chilly,mkt_dindigul,Dindigul Vegetable Market,7049.88,8275.94,7662.91,371.7
2024-09-19,Chilly,mkt_dindigul,Dindigul Vegetable Market,7736.84,9082.38,8409.61,325.3
2024-09-20,Chilly,mkt_dindigul,Dindigul Vegetable Market,7329.01,8603.61,7966.31,102.7
2024-09-21,Chilly,mkt_dindigul,Dindigul Vegetable Market,7472.15,8771.65,8121.9,376.2
2024-09-22,Chilly,mkt_dindigul,Dindigul Vegetable Market,6932.4,8138.04,7535.22,289.6
2024-09-23,Chilly,mkt_dindigul,Dindigul Vegetable Market,6867.62,8061.98,7464.8,189.1
2024-09-24,Chilly,mkt_dindigul,Dindigul Vegetable Market,7061.52,8289.6,7675.56,76.4
2024-09-25,Chilly,mkt_dindigul,Dindigul Vegetable Market,7197.17,8448.85,7823.01,125.0
2024-09-26,Chilly,mkt_dindigul,Dindigul Vegetable Market,7384.43,8668.67,8026.55,297.7
2024-09-27,Chilly,mkt_dindigul,Dindigul Vegetable Market,7195.03,8446.33,7820.68,394.1
2024-09-28,Chilly,mkt_dindigul,Dindigul Vegetable Market,7520.12,8827.96,8174.04,243.9
2024-09-29,Chilly,mkt_dindigul,Dindigul Vegetable Market,7133.32,8373.9,7753.61,217.3
2024-09-30,Chilly,mkt_dindigul,Dindigul Vegetable Market,7102.23,8337.39,7719.81,159.0
2024-10-01,Chilly,mkt_dindigul,Dindigul Vegetable Market,7613.9,8938.06,8275.98,184.6
2024-10-02,Chilly,mkt_dindigul,Dindigul Vegetable Market,7353.42,8632.28,7992.85,96.2
2024-10-03,Chilly,mkt_dindigul,Dindigul Vegetable Market,6985.42,8200.28,7592.85,161.4
2024-10-04,Chilly,mkt_dindigul,Dindigul Vegetable Market,7752.67,9100.95,8426.81,103.2
2024-10-05,Chilly,mkt_dindigul,Dindigul Vegetable Market,6929.5,8134.64,7532.07,397.7
2024-10-06,Chilly,mkt_dindigul,Dindigul Vegetable Market,7587.13,8906.63,8246.88,81.8
2024-10-07,Chilly,mkt_dindigul,Dindigul Vegetable Market,7474.48,8774.4,8124.44,181.7
2024-10-08,Chilly,mkt_dindigul,Dindigul Vegetable Market,7444.33,8738.99,8091.66,131.7
2024-10-09,Chilly,mkt_dindigul,Dindigul Vegetable Market,7463.6,8761.62,8112.61,361.5
2024-10-10,Chilly,mkt_dindigul,Dindigul Vegetable Market,7061.91,8290.07,7675.99,65.7
2024-10-11,Chilly,mkt_dindigul,Dindigul Vegetable Market,7665.41,8998.53,8331.97,224.1
2024-10-12,Chilly,mkt_dindigul,Dindigul Vegetable Market,7113.04,8350.08,7731.56,109.1
2024-10-13,Chilly,mkt_dindigul,Dindigul Vegetable Market,7688.58,9025.72,8357.15,76.3
2024-10-14,Chilly,mkt_dindigul,Dindigul Vegetable Market,7831.33,9193.31,8512.32,323.2
2024-10-15,Chilly,mkt_dindigul,Dindigul Vegetable Market,7597.17,8918.41,8257.79,278.8
2024-10-16,Chilly,mkt_dindigul,Dindigul Vegetable Market,7324.88,8598.78,7961.83,195.8
2024-10-17,Chilly,mkt_dindigul,Dindigul Vegetable Market,8074.06,9478.24,8776.15,98.1
2024-10-18,Chilly,mkt_dindigul,Dindigul Vegetable Market,7216.18,8471.16,7843.67,213.9
2024-10-19,Chilly,mkt_dindigul,Dindigul Vegetable Market,7472.24,8771.76,8122.0,305.8
2024-10-20,Chilly,mkt_dindigul,Dindigul Vegetable Market,7586.77,8906.21,8246.49,344.8
2024-10-21,Chilly,mkt_dindigul,Dindigul Vegetable Market,6600.16,7748.02,7174.09,276.3
2024-10-22,Chilly,mkt_dindigul,Dindigul Vegetable Market,7514.16,8820.98,8167.57,177.6
2024-10-23,Chilly,mkt_dindigul,Dindigul Vegetable Market,7166.86,8413.26,7790.06,122.4
2024-10-24,Chilly,mkt_dindigul,Dindigul Vegetable Market,7132.84,8373.34,7753.09,318.6
2024-10-25,Chilly,mkt_dindigul,Dindigul Vegetable Market,7977.84,9365.28,8671.56,255.3
2024-10-26,Chilly,mkt_dindigul,Dindigul Vegetable Market,7427.66,8719.42,8073.54,144.4
2024-10-27,Chilly,mkt_dindigul,Dindigul Vegetable Market,7294.62,8563.24,7928.93,102.5
2024-10-28,Chilly,mkt_dindigul,Dindigul Vegetable Market,7386.24,8670.8,8028.52,264.6
2024-10-29,Chilly,mkt_dindigul,Dindigul Vegetable Market,7914.88,9291.38,8603.13,358.7
2024-10-30,Chilly,mkt_dindigul,Dindigul Vegetable Market,7055.56,8282.62,7669.09,326.7
2024-10-31,Chilly,mkt_dindigul,Dindigul Vegetable Market,7658.14,8990.0,8324.07,202.5
2024-11-01,Chilly,mkt_dindigul,Dindigul Vegetable Market,7852.2,9217.8,8535.0,221.2
2024-11-02,Chilly,mkt_dindigul,Dindigul Vegetable Market,7636.06,8964.06,8300.06,167.1
